shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5b89860f-418c-40fe-b715-cef5bf9c5926,44.3906871363718,-79.6914237545088,275,21810.81
801e6d53-f399-4ced-b4c2-f357e9b4cdb6,44.3865212614263,-79.6920394724686,42,3897.3
8c043e7e-5249-4062-b3fd-57444d2399a0,44.4151910111812,-79.665865197895,198,22347.22
fa941530-152f-410e-9643-07804fa5a9f8,44.4121475642345,-79.6693230749046,69,7828.42
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.345755045501,-79.6635778432451,25,3967.95
9a9b5234-eb8c-4e9a-a914-d2fc3a3ad360,44.3392758809656,-79.7089452551338,105,15062.4
69fac609-9f11-4f94-a604-fc4ce79299bb,44.3750144538784,-79.6905089178888,152,10857.55
a68b8886-0e30-41c4-a172-536b1d38dad6,44.3308290440338,-79.6887349896869,22,1976.41
669458f9-7e69-47f9-9ec7-508234e5c234,44.4109385837454,-79.6995598180496,50,3601.7
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.3858054940273,-79.7097140933687,217,16075.37
64dcf802-d95a-4717-85c5-a9738c5e383d,44.41169531,-79.65379228,32,4875.44
5b89860f-418c-40fe-b715-cef5bf9c5926,44.3421890826105,-79.6556860421243,27,2862.63
eff477ba-b6d6-4dc5-90f4-41ac6b5acdb8,44.3970621197016,-79.7354807745592,112,6248.07
5f624ab3-f626-4508-b918-38edd2c3535a,44.3913965961097,-79.6776530885752,48,3345.15
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.38939941,-79.70355348,242,17277.12
af0b9846-3e97-4108-8fe1-a3764bd28503,44.349361909194,-79.6640072319212,27,4369.81
d1c4c82f-bc2c-4c96-9360-80bd4ff1645c,44.3409631781574,-79.6787652040405,220,24008.92
8c043e7e-5249-4062-b3fd-57444d2399a0,44.34041427,-79.71421573,49,8039.54
c1ed3fa5-3c6f-44fc-a1a5-08bd31349072,44.3822016034244,-79.7047341249506,23,1910.1
69fac609-9f11-4f94-a604-fc4ce79299bb,44.4110499898048,-79.6747384996116,35,976.76
